Unnamed: 0,Unnamed: 0.1,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,cardspent,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
3257,3257,2852-YUIJSE-85D,1,1.0,0,57,5,November,17,4,5,0,14,4,0,93,4.532599493153255,4,6.5,1.4326649999999999,0.35953634621974995,4.612335,1.528734236369076,0,3,1,17,4,2,0,0,0,0,0,0,0,0,1,1,18,4,2,1,0,59.6,3,0,0,1,1,19.0,1,0,0,0,0,0,0,1,0,1,9,2,0,1,0,3,3,1,0,13,4,1,3,4,0,7,3,884.82,455.33,1,2,37,0,12.7,2.5416019934645457,475.7,6.164787403438237,1,20.25,3.0081547935525483,826.2,6.716836874962664,0,0.0,,0.0,,1,21.75,3.0796137575346934,860.0,6.756932389247552,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,15,1,1,1,0,1,0,0,0,1,0,0,0
3258,3258,0539-XCIYLO-LK2,1,1.0,0,51,5,October,14,2,4,0,19,5,0,56,4.02535169073515,3,3.4000000000000004,0.5940479999999999,-0.520795154803481,1.309952,0.26999049532038016,0,3,1,16,3,2,4,0,0,0,0,0,0,4,1,3,25,4,2,0,0,28.6,2,0,1,1,1,22.0,1,0,0,1,0,0,1,1,0,0,9,5,1,0,1,1,2,4,0,20,5,4,4,2,0,14,4,264.15,287.5300000000001,1,2,27,0,9.2,2.2192034840549946,244.05,5.497373122333157,0,0.0,,0.0,,0,0.0,,0.0,,1,10.5,2.3513752571634776,280.0,5.634789603169249,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,27,1,1,1,0,0,0,0,0,0,0,0,1
3259,3259,8731-TFXZCT-ERX,1,2.0,0,41,4,May,15,3,3,0,12,4,0,68,4.219507705176107,3,13.900000000000002,1.975468,0.6808053323073354,7.4765320000000015,2.011769048110178,0,5,0,-1,-1,2,1,1,0,0,0,0,0,0,1,3,8,3,3,0,1,44.40000000000001,3,0,1,1,1,23.0,1,0,0,0,0,0,0,0,0,1,9,6,1,0,1,3,2,4,0,3,2,1,2,3,0,1,1,486.8,428.04,1,3,3,1,4.15,1.423108334242607,9.15,2.21375387928743,1,15.0,2.7080502011022096,47.65,3.8638826301002114,1,34.75,3.5481795720108016,55.6,4.018183201256536,0,0.0,,0.0,,1,17.5,2.862200880929469,60.15,4.096841442420688,0,1,0,4,0,0,0,1,1,1,15,1,1,1,1,1,1,1,0,0,0,0,0
3260,3260,0304-YFMNUF-R3Q,3,1.0,0,56,5,July,20,5,4,0,19,5,0,183,5.2094861528414205,5,14.3,2.2767029999999995,0.8227283437916376,23.892297,3.1735561057320227,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,3,11,3,3,1,1,81.5,3,1,0,1,1,33.0,1,0,1,1,0,0,0,0,0,0,9,5,0,0,0,3,2,2,0,7,3,2,1,4,0,4,2,360.27,150.49,0,3,21,0,8.15,2.0980179272527715,165.3,5.107762004826978,1,17.5,2.862200880929469,343.9,5.84035091743822,0,0.0,,0.0,,1,23.25,3.1463051320333655,425.0,6.052089168924417,0,0.0,,0.0,,0,1,1,2,1,1,1,1,0,1,16,1,1,1,0,1,0,1,1,0,0,1,1
3261,3261,2374-TMXFAH-LDY,5,5.0,1,39,4,November,20,5,2,1,1,1,0,43,3.7612001156935615,2,12.7,0.775462,-0.2542962982108597,4.685537999999998,1.5444807436758416,0,3,1,16,3,2,1,1,0,0,0,0,0,0,0,2,11,3,2,1,0,25.9,2,0,0,1,1,24.0,1,0,0,1,1,1,1,1,0,1,9,5,0,0,1,2,4,2,0,13,4,5,4,1,0,9,3,176.67000000000004,60.92,1,2,10,1,8.8,2.174751721484161,110.95,4.709079649378603,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,2,0,0,0,0,0,1,22,1,1,1,0,1,1,1,0,0,0,0,0
3262,3262,2126-NKWFLM-XQV,2,3.0,1,61,5,June,12,2,1,0,20,5,0,40,3.688879454113936,2,18.7,2.2290400000000004,0.8015709995096533,5.250960000000001,1.65841091703006,0,4,1,14,2,3,7,3,0,0,0,0,0,4,1,3,34,5,1,1,0,12.9,1,0,0,8,4,29.0,0,0,0,0,0,0,0,1,0,0,9,4,1,0,1,3,3,4,0,33,5,5,1,4,0,22,5,180.42,207.54,1,2,61,0,28.95,3.3655702040190043,1768.85,7.4780848968958615,0,0.0,,0.0,,0,0.0,,0.0,,1,17.0,2.8332133440562166,965.0,6.872128101338986,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,1,0,0,0
3263,3263,2638-CHUZHQ-P08,1,5.0,0,49,4,October,17,4,2,0,3,2,0,69,4.23410650459726,3,6.7,0.466923,-0.7615909171347892,4.156077,1.4245716004955715,0,4,1,13,2,3,1,0,1,0,0,0,0,0,1,1,24,4,2,1,1,43.1,3,0,0,4,3,38.0,1,0,0,1,1,0,0,0,0,1,9,6,1,1,0,4,2,1,0,16,5,3,2,3,1,14,4,335.56,41.44,1,3,45,0,16.85,2.8243506567983707,760.45,6.633910363318377,0,0.0,,0.0,,1,31.15,3.4388142452334622,1518.8,7.325675828357648,1,20.25,3.0081547935525483,815.0,6.703188113240862,1,19.7,2.9806186357439426,865.7,6.763538428221728,0,1,0,2,1,1,1,1,0,1,29,1,1,1,0,1,1,1,0,0,0,0,0
3264,3264,2022-QSGNVJ-R6O,4,3.0,0,61,5,April,18,4,2,0,1,1,1,9,2.19722457733622,1,6.5,0.24101999999999998,-1.4228753613828913,0.34397999999999995,-1.067171762833791,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,2,7,2,1,0,0,5.0,1,1,0,4,3,20.0,0,0,1,1,0,0,0,0,0,0,9,1,1,0,0,1,4,2,0,3,2,4,4,4,0,3,2,219.8,171.46,1,2,13,1,2.35,0.8544153281560676,24.45,3.196630215920881,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3265,3265,1414-AAECEB-G5D,1,2.0,1,41,4,October,15,3,5,0,13,4,0,54,3.9889840465642745,3,5.1,0.8014140000000001,-0.22137761150418148,1.9525860000000002,0.6691546478564536,0,4,0,-1,-1,3,3,1,2,0,0,0,0,0,0,2,17,4,1,1,1,28.20000000000001,2,0,1,10,5,26.0,0,0,0,1,0,0,0,0,0,1,9,2,1,1,1,2,3,4,0,12,4,4,4,1,0,4,2,237.28,90.56,0,3,27,0,5.8,1.7578579175523736,137.6,4.924350925499243,1,28.25,3.3410934575924505,715.85,6.573470647806338,0,0.0,,0.0,,1,54.5,3.9982007016692,1380.0,7.22983877815125,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,19,1,1,1,0,0,0,0,0,0,1,0,0
3266,3266,6440-RTNNBD-S7T,5,5.0,1,39,4,November,17,4,2,0,2,2,0,48,3.871201010907892,2,10.5,0.3830400000000001,-0.9596158566125286,4.65696,1.5383628747428244,0,2,1,13,2,2,7,0,0,0,0,0,0,7,1,3,5,2,1,1,1,19.6,1,1,0,8,4,30.0,0,0,0,0,1,0,0,1,0,0,9,1,1,0,0,1,2,4,0,7,3,4,3,1,0,7,3,788.85,326.66,0,2,11,0,5.3,1.6677068205580758,42.3,3.744787086052232,1,33.5,3.5115454388310208,363.8,5.896604266084022,0,0.0,,0.0,,1,16.0,2.772588722239781,145.0,4.976733742420574,0,0.0,,0.0,,0,1,0,0,1,1,1,1,0,1,19,1,1,1,0,1,0,1,0,0,0,0,1
3267,3267,2822-CFXSZX-5E6,4,4.0,0,67,6,August,9,1,2,0,2,2,0,27,3.2958368660043287,2,20.1,0.6295320000000001,-0.4627785927945045,4.797468,1.5680882787367745,0,1,1,13,2,2,0,0,0,0,0,0,0,0,1,2,30,5,1,1,1,12.1,1,0,1,10,5,18.0,0,0,0,0,1,0,0,0,0,1,9,4,1,1,1,4,2,1,0,24,5,3,2,4,1,20,5,275.6,135.45,0,2,54,0,9.2,2.2192034840549946,492.55,6.199595978301687,1,25.5,3.2386784521643803,1449.95,7.279284352061455,0,0.0,,0.0,,1,15.0,2.7080502011022096,805.0,6.690842277418564,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,25,1,1,1,0,0,0,0,0,1,0,0,0
3268,3268,0561-UFDIXT-TF7,2,3.0,1,52,5,June,11,1,1,0,9,3,0,47,3.8501476017100575,2,0.7000000000000001,0.13258699999999998,-2.020516245252219,0.196413,-1.6275356938063001,0,2,1,13,2,2,2,1,1,0,0,0,0,0,1,1,27,5,3,1,1,27.0,2,1,0,1,1,16.0,1,0,1,1,0,0,0,0,0,0,9,2,1,1,0,3,4,2,0,16,5,2,2,1,0,15,4,129.15,130.62,1,1,47,0,14.6,2.681021528714292,654.85,6.484406201775412,1,21.75,3.0796137575346934,1055.15,6.961438215898322,0,0.0,,0.0,,1,8.0,2.0794415416798357,330.0,5.7990926544605275,0,0.0,,0.0,,0,1,0,0,1,1,1,1,0,1,18,1,1,1,0,0,0,0,0,1,1,1,0
3269,3269,6519-AFCJLQ-H0F,4,5.0,1,35,4,January,14,2,3,0,6,3,0,60,4.0943445622221,3,0.2,0.0234,-3.7550192566184815,0.0966,-2.3371765377636646,0,1,1,13,2,5,14,0,0,0,0,0,0,14,1,1,11,3,2,0,0,23.6,2,1,0,5,3,35.0,0,0,0,0,1,0,0,0,1,0,9,6,1,0,1,3,1,4,0,14,4,2,1,4,0,17,5,349.68,148.70000000000005,0,3,40,0,10.7,2.3702437414678603,417.2,6.0335657231266175,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,19,1,1,1,0,0,0,0,0,0,0,0,0
3270,3270,9569-DANQUD-TAG,2,4.0,1,33,3,March,16,3,2,0,2,2,0,35,3.5553480614894135,2,1.7000000000000002,0.2439500000000001,-1.4107919927202903,0.35105000000000003,-1.0468266155188792,0,1,1,16,3,2,0,0,0,0,0,0,0,0,0,1,5,2,3,1,0,16.3,1,0,0,1,1,24.0,1,0,0,1,1,1,1,1,0,0,9,2,1,0,1,4,2,1,0,5,2,2,4,4,0,3,2,175.59,71.17,1,3,13,0,4.55,1.5151272329628591,49.15,3.894876846593176,1,24.0,3.1780538303479458,310.05,5.736733574795887,0,0.0,,0.0,,1,31.0,3.4339872044851463,350.0,5.857933154483459,0,0.0,,0.0,,0,0,1,1,1,1,1,1,0,1,20,1,0,1,1,1,1,0,0,1,0,1,0
3271,3271,1840-PAPXFC-DUM,4,3.0,1,34,3,July,16,3,1,0,2,2,0,51,3.9318256327243257,3,3.5000000000000004,1.062075,0.0602245417950952,0.722925,-0.3244497966439955,1,4,1,16,3,4,1,1,0,0,0,0,0,0,1,1,8,3,3,1,1,19.9,1,0,0,1,1,21.0,1,0,0,1,1,0,0,0,0,0,1,4,0,0,1,2,4,3,0,16,5,4,3,3,0,16,5,126.93,133.83,1,3,60,0,22.35,3.106826321059578,1363.6,7.217883540263747,1,25.0,3.218875824868201,1453.35,7.281626515499122,0,0.0,,0.0,,1,21.5,3.068052935133617,1220.0,7.106606137727303,0,0.0,,0.0,,0,0,0,0,0,1,1,1,1,1,22,1,1,1,0,0,0,1,0,1,0,0,0
3272,3272,0218-IHFKWL-FJ8,4,1.0,0,54,5,May,16,3,1,0,11,4,0,30,3.4011973816621555,2,17.299999999999994,1.4480099999999998,0.3701902000170257,3.74199,1.319617555480609,0,4,1,13,2,2,0,0,0,0,0,0,0,0,1,1,28,5,0,-1,-1,-1.0,-1,-1,0,8,4,25.0,0,0,0,1,0,0,0,1,0,0,4,4,0,0,0,4,2,2,0,36,5,1,1,2,1,29,5,242.59,91.55,1,1,70,0,27.25,3.305053521109253,1938.5,7.569669757110982,0,0.0,,0.0,,0,0.0,,0.0,,1,92.0,4.5217885770490405,6235.0,8.737933858114136,0,0.0,,0.0,,1,0,0,1,0,0,0,1,0,1,20,1,1,1,0,1,1,0,0,1,0,0,0
3273,3273,2549-CSINBN-EUH,4,4.0,0,75,6,May,11,1,1,0,10,3,0,40,3.688879454113936,2,11.6,0.1856,-1.6841614586300369,4.4544000000000015,1.4938923717179091,0,2,1,11,1,2,1,0,0,0,0,1,0,0,0,2,16,4,1,0,0,20.8,2,0,0,8,4,29.0,0,0,1,0,0,0,0,1,0,0,9,4,0,0,0,2,2,3,0,38,5,4,2,1,0,26,5,269.91,183.31,1,1,70,0,14.85,2.6979998652487085,1115.45,7.017013189918659,1,47.5,3.8607297110405954,3254.5,8.087793933012442,0,0.0,,0.0,,1,24.25,3.188416617383492,1660.0,7.414572881350589,0,0.0,,0.0,,1,0,0,1,1,1,1,0,0,1,26,1,1,1,0,1,0,0,0,1,0,0,0
3274,3274,1857-XUGESY-CPO,2,2.0,0,71,6,January,20,5,1,0,11,4,0,68,4.219507705176107,3,3.8,1.436704,0.3623516011888007,1.147296,0.1374078693704432,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,14,3,1,1,1,40.8,3,1,0,4,3,26.0,1,0,0,1,0,0,0,0,0,1,9,6,1,0,1,4,3,2,0,14,4,1,4,2,0,11,4,334.3400000000001,69.28,0,1,36,0,8.2,2.1041341542702074,264.4,5.577463107977531,0,0.0,,0.0,,1,37.85,3.6336309798834576,1244.6,7.126569472135117,0,0.0,,0.0,,0,0.0,,0.0,,1,1,0,3,1,1,1,1,1,1,16,1,1,1,0,1,0,1,0,0,0,0,1
3275,3275,9545-RGEVKT-H47,3,2.0,0,72,6,July,8,1,2,0,7,3,0,24,3.1780538303479458,1,4.7,0.4038240000000001,-0.9067761395055696,0.724176,-0.32272082221630866,0,3,0,-1,-1,1,1,1,0,0,0,0,0,0,0,3,13,3,1,1,1,9.9,1,1,0,5,3,25.0,0,0,0,0,1,0,0,0,0,0,9,6,1,0,1,1,3,1,0,28,5,4,3,2,1,18,5,406.31,313.66,0,3,55,0,13.45,2.598979106047848,669.65,6.50675518783313,0,0.0,,0.0,,0,0.0,,0.0,,1,15.5,2.7408400239252013,780.0,6.659293919683638,0,0.0,,0.0,,0,0,0,0,1,0,0,0,0,1,15,1,1,1,0,0,0,0,0,1,0,0,0
3276,3276,1564-KLTUJF-0UW,1,1.0,1,52,5,April,7,1,2,1,5,2,0,29,3.3672958299864737,2,6.7,0.056347,-2.87622627860036,1.886653,0.634804359704491,0,5,1,13,2,3,7,0,0,0,0,0,0,7,1,1,13,3,2,1,1,15.2,1,0,0,1,1,27.0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,2,3,3,0,18,5,5,4,3,0,14,4,151.22,10.13,1,3,33,0,8.2,2.1041341542702074,261.65,5.567007732818217,1,24.0,3.1780538303479458,754.05,6.625458678806694,0,0.0,,0.0,,1,10.0,2.302585092994046,305.0,5.720311776607412,0,0.0,,0.0,,1,0,1,1,1,1,1,1,0,1,16,1,1,1,0,1,0,0,0,0,0,0,0
3277,3277,5999-GKZDYQ-4VL,3,2.0,1,63,5,November,20,5,2,0,8,3,0,37,3.6109179126442235,2,15.5,1.554185,0.44095129247889797,4.180815,1.4305062036078549,0,4,1,19,4,2,0,0,0,0,0,0,0,0,1,1,37,5,1,0,1,17.0,1,0,1,4,3,15.0,1,0,0,1,1,0,0,0,0,0,9,6,1,0,0,2,3,2,0,27,5,3,1,1,0,18,5,50.17,0.0,1,2,60,1,9.45,2.246014741505652,562.75,6.332835479786843,1,41.75,3.7316994512968646,2569.7,7.8515444395581016,0,0.0,,0.0,,1,27.5,3.3141860046725258,1705.0,7.4413203897176174,0,0.0,,0.0,,1,1,0,2,1,1,1,1,0,1,24,1,1,1,0,1,0,0,0,1,0,0,0
3278,3278,3366-MTYGBQ-8WK,2,1.0,1,32,3,September,13,2,1,0,7,3,0,50,3.912023005428147,3,2.8000000000000003,0.3864,-0.9508821766437741,1.0136,0.0135083500247923,0,2,0,-1,-1,1,1,1,0,0,0,0,0,0,1,4,7,2,2,1,0,27.70000000000001,2,0,0,8,4,27.0,1,0,0,0,1,0,0,1,0,0,9,4,1,0,1,5,3,3,1,6,3,3,4,1,0,6,3,300.49,81.72,1,1,14,0,4.9,1.589235205116581,57.6,4.053522567701847,0,0.0,,0.0,,1,28.75,3.3586377672433594,360.6,5.887769310769218,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,25,1,1,1,0,1,1,1,0,0,0,0,1
3279,3279,3403-LMLXRD-MLM,3,5.0,0,24,2,June,19,4,4,0,0,1,0,64,4.1588830833596715,3,5.1,0.616896,-0.4830548268206341,2.647104,0.9734662122351364,0,3,0,-1,-1,1,4,4,0,0,0,0,0,0,1,1,3,2,1,1,1,45.0,3,1,0,8,4,27.0,1,0,0,0,1,0,1,1,0,0,9,2,1,0,1,4,3,2,1,4,2,1,4,4,0,5,2,720.57,146.96,1,3,11,0,7.15,1.9671123567059163,71.35,4.267597343922845,1,18.5,2.917770732084279,183.9,5.214392131610276,1,40.55,3.7025357805614223,385.3,5.954022251632113,1,21.0,3.0445224377234235,195.0,5.272999558563747,1,52.3,3.956996371070877,530.3,6.273442884143084,1,1,1,2,1,1,1,1,1,1,12,1,1,1,0,1,1,1,1,0,0,0,0
3280,3280,0501-ITIFZC-58U,2,1.0,0,74,6,December,17,4,2,0,3,2,0,51,3.9318256327243257,3,14.6,1.295604,0.2589769956829171,6.150396,1.816516469989366,0,5,1,14,2,2,1,0,1,0,0,0,0,0,0,2,14,3,2,1,1,34.9,2,0,1,1,1,19.0,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,2,4,4,0,34,5,1,2,4,1,25,5,293.52,111.09,1,2,65,0,19.1,2.9496883350525844,1264.05,7.142076130886473,1,41.0,3.713572066704309,2548.6,7.843299467778179,1,42.25,3.7436043538031827,2790.3,7.933904395916531,1,11.0,2.3978952727983707,690.0,6.536691597591305,1,38.5,3.6506582412937374,2414.25,7.789143958847027,1,1,1,0,1,1,1,1,1,1,22,1,1,1,0,1,1,0,0,1,0,0,0
3281,3281,4445-YMTTHK-R7H,1,2.0,1,19,2,February,14,2,1,0,0,1,0,21,3.0445224377234235,1,6.8000000000000025,0.3855600000000001,-0.9530584560663696,1.04244,0.04156411907769244,1,1,1,11,1,5,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,-1.0,-1,-1,0,5,3,22.0,0,0,1,1,1,0,0,0,0,0,9,5,0,0,0,1,2,3,1,2,2,3,1,4,0,1,1,431.82,96.03,1,3,5,0,5.15,1.6389967146756448,25.15,3.224857896545748,0,0.0,,0.0,,1,26.3,3.2695689391837184,124.05,4.82068471013781,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,0,0,0,0,0,1,1,19,0,1,1,0,1,1,1,0,0,0,0,0
3282,3282,0647-FSUEKP-XS2,3,2.0,1,74,6,April,9,1,1,0,22,5,1,27,3.2958368660043287,2,3.2,0.6583680000000001,-0.41799123347357225,0.20563200000000004,-1.5816671154887436,0,5,1,8,1,2,4,0,0,0,0,0,0,4,1,1,30,5,4,0,0,14.3,1,0,0,1,1,23.0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,5,3,1,0,37,5,3,2,4,1,30,5,377.22,94.82,1,2,72,0,39.05,3.664842876285695,2679.5,7.893385488934905,0,0.0,,0.0,,0,0.0,,0.0,,1,45.0,3.80666248977032,3305.0,8.103191752285786,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,24,1,1,1,0,0,0,0,0,1,0,0,0
3283,3283,9564-LGEDRT-10Y,1,1.0,1,72,6,April,13,2,2,0,4,2,1,9,2.19722457733622,1,12.2,0.7631100000000001,-0.2703530903300061,0.3348899999999999,-1.0939531592873868,1,4,1,15,3,2,4,0,0,0,0,0,0,4,0,3,24,4,5,1,1,5.4,1,0,0,1,1,26.0,1,0,0,0,1,0,1,0,0,0,9,2,1,0,0,3,3,4,1,30,5,2,4,3,0,21,5,130.34,62.18,1,1,67,0,16.75,2.8183982582710763,1115.4,7.016968363955454,0,0.0,,0.0,,0,0.0,,0.0,,1,10.75,2.374905754573672,705.0,6.558197802812269,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0
3284,3284,9038-ZUXFBH-IV4,1,1.0,1,38,4,August,10,1,1,0,3,2,0,38,3.6375861597263857,2,9.6,0.558144,-0.5831382853776167,3.089856,1.1281244878820025,1,3,1,11,1,5,7,0,0,0,0,0,0,7,0,2,10,3,2,1,1,21.4,2,0,0,1,1,20.0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,2,4,2,1,2,2,3,3,2,0,3,2,138.12,187.07,0,1,6,0,2.65,0.9745596399981308,13.9,2.631888840136646,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,1,0,0,0,0,1,1,16,1,1,1,0,1,0,1,0,0,0,0,0
3285,3285,5634-ILCZWC-WLW,2,2.0,1,75,6,August,11,1,2,0,7,3,1,14,2.6390573296152584,1,11.4,0.563388,-0.5737867230212232,1.032612,0.032091514546380616,0,5,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,27,5,1,0,0,5.300000000000002,1,0,1,8,4,25.0,0,0,0,0,0,0,0,1,0,1,2,6,0,0,1,2,1,4,0,18,5,5,3,3,0,10,3,295.0900000000001,140.66,1,2,37,0,17.75,2.8763855159214247,611.4,6.415751409456736,0,0.0,,0.0,,0,0.0,,0.0,,1,25.25,3.228826155721369,890.0,6.7912214627261855,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,19,1,1,1,0,0,0,0,0,1,0,0,0
3286,3286,8460-OGDRTP-BQT,3,2.0,1,62,5,June,13,2,1,0,16,5,0,157,5.056245805348309,5,12.2,3.73503,1.3177558506810374,15.418970000000002,2.735598569535854,0,3,0,-1,-1,1,6,0,0,0,0,0,0,6,0,2,31,5,0,-1,-1,-1.0,-1,-1,0,4,3,24.0,0,1,1,1,0,0,0,0,0,0,9,4,0,0,0,3,4,3,0,37,5,2,2,3,0,29,5,181.48,16.54,1,1,72,0,26.7,3.2846635654062037,1875.1,7.536417270315673,0,0.0,,0.0,,0,0.0,,0.0,,1,38.0,3.6375861597263857,2650.0,7.882314918980267,0,0.0,,0.0,,1,0,0,3,0,0,0,0,1,1,22,1,1,1,0,1,1,1,0,1,0,0,0
3287,3287,9056-AHASYK-1IF,4,3.0,1,53,5,April,14,2,2,0,2,2,0,18,2.8903717578961645,1,15.9,0.220374,-1.5124291759941941,2.641626,0.9713946366549744,0,1,1,14,2,7,0,0,0,0,0,0,0,0,1,1,27,5,2,0,0,7.5,1,0,1,1,1,27.0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,2,4,0,18,5,2,3,3,0,15,4,117.28,20.68,1,2,49,0,14.35,2.66374994220563,667.95,6.504213320435821,0,0.0,,0.0,,0,0.0,,0.0,,1,12.5,2.525728644308256,625.0,6.437751649736401,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,0,0,0,0,1,0
3288,3288,4738-EVGEFI-FIM,5,5.0,1,51,5,February,15,3,1,1,12,4,0,122,4.804021044733257,4,2.6,0.8088599999999999,-0.21212943005110946,2.36314,0.8599912431700238,0,3,1,17,4,2,8,0,0,0,3,0,0,5,0,2,9,3,2,1,1,44.0,3,0,0,1,1,38.0,1,0,1,0,0,0,0,0,0,0,9,7,1,1,1,2,3,3,0,33,5,3,3,2,0,29,5,299.39,485.31,0,2,71,0,25.85,3.2523106009544382,1831.85,7.513081664152652,1,30.25,3.4094961844768505,2208.15,7.699910339872132,1,60.95,4.110053855927282,4213.3,8.346001467609039,1,26.25,3.2676659890376327,1795.0,7.492760300922379,1,59.85,4.091841432003982,4082.6,8.314489319339483,1,1,1,3,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,0,0,0
3289,3289,1668-DEBFLG-JZW,5,5.0,0,61,5,January,11,1,5,0,26,5,0,232,5.44673737166631,5,2.5,3.4742,1.245364236685686,2.3258000000000005,0.8440640658768059,0,5,1,10,1,2,5,0,1,0,0,1,3,0,1,1,22,4,2,1,1,92.2,3,1,0,5,3,40.0,1,0,0,1,1,0,0,1,0,0,9,4,0,0,1,4,1,1,0,40,5,1,4,2,0,30,5,857.5,449.89,0,3,72,0,46.1,3.830812950002602,3306.2,8.103554772618912,0,0.0,,0.0,,0,0.0,,0.0,,1,31.0,3.4339872044851463,2145.0,7.6708948313621175,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,23,1,1,1,0,0,0,0,0,1,0,1,0
3290,3290,3243-XMXUQF-TC4,5,2.0,0,56,5,March,18,4,3,0,13,4,0,34,3.5263605246161616,2,6.5,1.12489,0.11768525309804707,1.08511,0.081681364342045,0,5,1,20,5,3,2,2,0,0,0,0,0,0,1,4,23,4,4,1,0,22.4,2,0,0,1,1,24.0,1,1,0,0,0,0,0,0,1,0,9,6,0,0,1,1,1,3,0,27,5,4,1,3,0,19,5,388.47,320.35,0,2,55,1,6.75,1.9095425048844383,396.2,5.981919134264452,0,0.0,,0.0,,0,0.0,,0.0,,1,24.75,3.2088254890146994,1310.0,7.177782416195197,0,0.0,,0.0,,1,0,0,3,0,0,0,0,0,1,18,1,1,1,0,1,1,0,0,1,0,1,0
3291,3291,0383-QZAGJU-JE8,4,1.0,0,23,2,January,16,3,2,0,0,1,0,20,2.9957322735539917,1,29.2,1.86296,0.6221666206428432,3.97704,1.3805378240075108,1,4,1,11,1,4,0,0,0,0,0,0,0,0,0,2,1,1,0,-1,-1,-1.0,-1,-1,0,5,3,22.0,0,0,0,0,1,0,0,1,0,0,9,2,1,1,1,2,4,1,0,5,2,1,4,1,0,6,3,540.0,267.41,0,1,14,0,2.55,0.9360933591703348,36.0,3.58351893845611,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,1,1,1,0,0,0,1,0
3292,3292,5035-GDWYRU-MLN,1,5.0,1,54,5,June,11,1,1,0,13,4,0,62,4.127134385045092,3,1.7999999999999998,0.35711999999999994,-1.0296834192292459,0.75888,-0.2759116168528655,0,3,1,12,2,2,3,0,0,3,0,0,0,0,0,2,14,3,3,1,1,38.6,2,1,0,1,1,26.0,1,0,0,1,0,0,0,1,0,0,9,4,1,0,0,2,1,1,0,17,5,5,4,4,0,14,4,341.16,716.34,1,2,42,0,8.35,2.122261538862764,359.0,5.883322388488279,1,24.0,3.1780538303479458,965.25,6.8723871351443435,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,12,1,1,1,1,1,0,0,0,0,0,0,0
